index;lat;lang;ortname;locationradius;text;texteng;longtext;longtexteng;zeit;gtater;dtater;alttater;gopfer;dopfer;altopfer;altdiff;link;imglink
162;53,078366;8,804664;Papenstraße;25;"Er fasste mich an und ließ nicht locker: ""Wie werden wir deinen Freund denn am besten los? Wir können es ja wie einen Unfall aussehen lassen.""";"He grabbed me and didn't let up: ""What's the best way to get rid of your friend? We can make it look like an accident.""";"Er rannte mir hinterher und stellte sich mit seinem Namen vor; fragte, was ich in Bremen mache und dass er mich ja süß finden würde. Er fragte mich nach meinem Alter (18) und sagte mir seins (28). Ich sagte ihm, dass ich einen Freund habe. Er: ""Ich habe auch viele Freunde"" er fasste mich mehrmals an Schulter und Arm an. ""Wie werden wir deinen Freund denn am besten los?"" ""Gar nicht"" ""Wir können es doch wie einen Unfall aussehen lassen"" ""Nein, definitiv nicht!"" ""Die Zeiten sind doch gerade hart. Ich gebe dir meine Nummer und wir lernen uns erstmal kennen"" ""NEIN!"" Irgendwann hat er es verstanden, fasste mich nochmal am Arm und an der Schulter an und ich ging ganz schnell weg.";"He ran after me and introduced himself, asked me what I'm doing in Bremen and said he thinks I'm cute. He asked how old I was (18) and told me his age (28). I told him, I had a boyfriend. Him: ""I also have many friends"" He touched my arm and shoulder. ""How could we best get rid of your boyfreind?"" ""Not at all."" 'We could stage it as an accident."" ""No, definitely not!"" ""Times are hard at the moment. I'll give you my number and we can get to know each other"" NO!"" At some point he got it, touched my arm and shoulder one more time and I walked away very quickly.";NAN;m;e;28;w;NAN;18;10;https://www.instagram.com/p/CQ6VIoOLC2w/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/209975999_4516440655032853_5890948256008911870_n.jpg?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=G7jl9A9QQ4cAX-AFKC3&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDS9uFCHvTIONlMyeFDuJngqbP8qyHH5REIJMoGxd2kGw&oe=65C2EB57&_nc_sid=10d13b
163;53,081139;8,820354;Friedenstunnel (Rembertitunnel);25;"""Du bist das Schönste, was ich je gesehen hab!"" Er verfolgte mich und mein Babysitterkind. ""Süß, süß!""";"""You're the most beautiful thing I've ever seen!"" He pursued me and my babysitter child. ""Cute, cute!""";"Ich bin gerade mit meinem Babysitterkind spazieren. Als wir durch den Friedenstunnel gegangen sind stellte sich ein junger Mann in meinen Weg und meinte: ""Du bist das schönste was ich je gesehen hab!"" ich dachte mir erst mal nicht dabei und bin einfach weitergegangen, dann kam er mir hinter her und rief mir mehrmals ""Süß, süß"" hinterher. Er ist mir noch ein gutes Stück hinterhergekommen dann haben wir ihn zum Glück abgehängt.";"I was just on a walk with the child I'm babysitting. When we passed trough the Friedenstunnel [peace tunnel] a young man blocked the way and said: ""You are the most beautiful thing I have ever seen!"" I didn't anything of it and just kept on walking, then he came after me and shouted ""sweet, sweet"" after me, multiple times. He followed me for quite a while but then we could luckily shake him off.";NAN;m;e;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CQ1PI0hrL3Y/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/210174316_132368018936222_5623573066335882811_n.jpg?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=WaHhgH_gPwkAX9TjUVH&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCykMCe6Tn7l7k0wd9ZKmXGdFz_ykxYX0kZ5zgYkG7M1A&oe=65C2FF13&_nc_sid=10d13b
164;53,070866;8,832616;St.-Jürgen-Straße;25;"""Ey, zeigt mal Arsch!""";"""Hey, show some ass!""";"Ich und eine Freundin sind im Winter an der Haltestelle Sankt Jürgen Straße vorbei gelaufen. Zwei Typen sind mit dem Auto an uns vorbei gefahren und haben aus dem Fenster geschrien: ""Ey zeigt mal Arsch!""";"I and a friend of mine, walked past the tram stop Sankt-Jürgen-Straße last winter. Two dudes passed us in a car and shouted: ""Show some ass!"", out of the open window.";NAN;m;g;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CQyPC6_rDRK/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/210056067_162743355841331_4021089826520167144_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=WslelwRyT3MAX9TKfTP&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCtVQvNsrgeaYqc7khyDQ_tWQXWX4IO-qWAmztCzxQZUw&oe=65C262D8&_nc_sid=10d13b
165;53,070116;8,799422;Leibnizplatz;25;"""N
a Süße."" ... ""Fick dich!""";"""Hey sweetie."" ... ""Fuck you!""";"An der Ampel, vor der Schule am Leibnizplatz, Neustadt, kam mir ein jüngerer Mann auf dem Fahrrad entgegen. Es war ca. halb acht. Er rief mir ""Hallo, na du süße"" entgegen. Als ich weiterfuhr, hörte ich ihn ""Fick dich"" sagen. Es war der erste Catcall mit Beleidigung. Nicht mal 2 Minuten später pfiff mir ein anderer Mann, auf dem Fahrrad entgegenkommen, nach. Ich war geschockt und wütend.";"At the stoplight, in front of the school at Leibnizplatz, Neustadt, a young man came my way on a bike. It was approx. 7:30 pm. He shouted ""Hello what's up sweetie"" at me. When I passed I heard him say ""Fuck you'. This was the first catcall with an insult. Just two minutes later I got whistled at by another man on a bike. I was shocked and enraged.";a;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CQk_2HzLRDp/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/209028860_310640507450663_7341818715954596687_n.jpg?stp=dst-jpg_e35_p1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDM5eDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=tdLJIcJvtPgAX__eI9A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCkChY3RTm4hdTQVqP36GDkr52R73JOkZ7hanQdZb62og&oe=65C427D5&_nc_sid=10d13b
166;53,101054;8,786312;Walle Center;50;"""Moin moin, da wackelt alles.""";"""Moin moin, everything is wobbling.""";"Ich hatte grade eine widerliche Begegnung mit einer Mann auf dem Parkplatz vom Walle Center. Ich joggte an ihm vorbei und er rief mir zu ""Moin moin da wackelt alles!"" Ich war so wütend, dass ich nur ""Fick dich"" rufen konnte. Im Nachhinein hätte ich den Typen lieber mehr konfrontiert.";"I just had a disgusting encounter with a man in the parking lot of the Walle Center [shopping center]. I was jogging past him and he called out to me ""Moin moin everything is wobbling!"" I was so angry that I could only shout ""Fuck you"". In retrospect, I would have preferred to confront the guy more.";NAN;m;e;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CO1WNlfLgXU/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/185831560_790532285168575_8993039480302990465_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDc5NC5zZHIifQ&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=Co5UOnDUmhAAX8S7FZO&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDx254mrMGmt4hLJYiOVLcZw8D3Uw-0Khnv00W59VbthA&oe=65C37992&_nc_sid=10d13b
167;53,081978;8,813466;Hauptbahnhof;25;Da fasste er mir an den Po.;That's when he grabbed my butt.;Vor einigen Jahren, direkt am Bahnhof als ich auf meinen Bus nach Oyten wartete. Ich war 19 oder 20 Jahre alt. Es gingen 4 Jungs an mir vorbei und blieben ca. 5 Meter von mir entfernt stehen. Es kam einer von ihnen auf mich zu und redete auf mich ein. Ich hatte es erst nicht gehört, da ich Musik hörte. Ich nahm die Ohrstöpsel raus und er fing an, wie toll er mich doch findet, ob ich nicht mitkommen mag, sie würden einen schönen Park in der Nähe kennen (es war im Sommer gegen 19 Uhr). Ich verneinte und drehte mich weg. Da fasste er an meinen Po. Ich brüllte ihn daraufhin an, er soll das lassen und sich verpissen. Da drückte er mich an die Glasscheibe hinter mir und küsste mich und versuchte seine Zunge in meinen Mund zu schieben. Es standen so viele andere Menschen da, jeder hat es gesehen und gehört, dass ich das nicht wollte und nur EIN MÄDCHEN in meinem Alter hatte die Courage und kam zur Hilfe! Es liegt jetzt ca. 12 Jahre zurück und ich habe immer noch einen Ekel.;A few years ago, right at the station as I was waiting for my bus to Oyten. I was 19 or 20 years old. Four boys walked past me and stopped about 5 meters away from me. One of them came up to me and started talking to me. I didn't hear it at first because I was listening to music. I took my earplugs out and he started talking about how great he thought I was, whether I would like to come with him, they knew a nice park nearby (it was around 7pm in summer). I said no and turned away. Then he grabbed my bottom. I shouted at him to leave me alone and fuck off. Then he pushed me against the glass pane behind me and kissed me and tried to push his tongue into my mouth. There were so many other people standing there, everyone saw and heard that I didn't want that and only ONE GIRL my age had the courage to come to my aid! It was about 12 years ago now and I'm still disgusted.;a;m;g;NAN;NAN;NAN;19-20;NAN;https://www.instagram.com/p/COtYKuQrJbY/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/184065507_834640327410382_1318868032044139892_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=3OaU5noqg3kAX9bTPNA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAzFxQnD2WXor7Dw5S7crhusXnuMsT01hTAVzjyjg4WYw&oe=65C259A5&_nc_sid=10d13b
168;53,083092;8,813528;Hauptbahnhof;25;Er ließ nicht locker.;He did not let up.;"Ich war zwölf Jahre alt, das war am Hauptbahnhof, vor vier Jahren. Ein Mann hat mich angesprochen, auf Englisch, meinte, er fände mich ""cute"" und ob nicht mal mit ihm einen Tee trinken gehen will. Ich hab darauf geantwortet ""no, I'm twelve, please leave me alone"", aber er hat nicht locker gelassen, gefragt, ob ich mir sicher sei,  mehrmals, und versucht, mich zu überreden. Ich bin dann in einen Zug geflüchtet.";"I was twelve years old, that was at the main station, four years ago. A man spoke to me in English, said he thought I was ""cute"" and asked if I wanted to go for a cup of tea with him. I replied ""no, I'm twelve, please leave me alone"", but he didn't let up, asked if I was sure, several times, and tried to persuade me. I then escaped on a train.";NAN;m;e;NAN;NAN;NAN;12;+;https://www.instagram.com/p/COtX_XXrkEV/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/184486651_462679538146262_4222862495292181106_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=fpLUaRgwsCkAX_ZXBm6&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDIguB1M4IQEfavRyl_z4LeTIKkfvU2nH6Ga7IG1YARiA&oe=65C41BDA&_nc_sid=10d13b
169;53,083092;8,813528;Hauptbahnhof;25;"""Na du Süße!""";"""Hey, sweetie!""";"Ich war mitten am Tag mit einer Freundin am Hbf. Dann kam ein Mann, den ich nicht kannte, und meinte ""Na du süße"". Ich hatte so Panik und bin weggelaufen. Er ist mir noch ein Stück nachgelaufen. Ich hatte Angst obwohl ich nicht alleine war und es wie gesagt mitten am helllichten Tag war. Wtf meine Freundin und ich sind 14.";"I was at the train station with a friend in the middle of the day. Then a man I didn't know came up to me and said "" Hey, sweetie"". I panicked and ran away. He followed me for a bit. I was scared even though I wasn't alone and, as I said, it was the middle of the day. Wtf my friend and I are 14.";m, nm;m;e;NAN;w;NAN;14;+;https://www.instagram.com/p/COtXo8_LaQX/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/183574765_896355654553072_7791213501590775891_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=YAfAdzphPIcAX9fzA_g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfANQwnMA46nNfC2-THd3cnhUoagy-I0O8txMVObAmMF4A&oe=65C3A9A2&_nc_sid=10d13b
170;53,081748;8,813311;Hauptbahnhof;25;Er hat mir im Vorbeifahren auf den Po gehauen!;He hit me on the butt as he drove by!;Ich war morgens am Hbf und bin ein kleines Stück an den Schienen lang gelaufen. Da kommt mir ein Mann auf dem Fahrrad entgegen. Während er an mir vorbei fährt haut er mit auf den Po. Ich war so perplex, dass ich nur hilflos gucken konnte, wie er weiter fährt und mich dabei schadenfroh angrinst.;I was at the central station in the morning and walked a short distance along the tracks. A man on a bike came towards me. As he passes me, he hits me on the butt. I was so perplexed that I could only look on helplessly as he rode past, grinning at me gleefully.;mo;m;e;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CKEa28EnwJv/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/138951740_1355462774813965_3993730687109384823_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=l4vxag4aHZAAX-kGIdO&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAbgFYo--uaqfBbyw84-cIr7RXpTjq0aOG9xjWWQdqklA&oe=65C336E9&_nc_sid=10d13b
171;53,080226;8,811312;Herdentor;50;Ich spürte wie ich angefasst wurde.;I felt how I was being touched.;Es ist am Herdentor passiert, direkt nach der Ampel wenn man Richtung Brücke geht. Ich war um 20 Uhr nach der Arbeit auf dem Weg zum Bahnhof und habe gemerkt dass jemand direkt hinter mir war und mir immer näher gekommen ist bis ich gespürt habe ich werde angefasst.;It happened at Herdentor, just after the traffic lights as you walk towards the bridge. I was on my way to the train station after work at 8pm and noticed that someone was right behind me and kept coming closer and closer until I felt I was being touched.;a;NAN;NAN;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CIacN0rn8mh/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/129699901_1017964978696950_2707943995726798765_n.jpg?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=VNKwB_v5IDkAX-WrjMY&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC8E42ZsuI7M3iXyzDof-kdu2w53E6-iB46j0YE0vNx7g&oe=65C3D30A&_nc_sid=10d13b
172;53,083192;8,812124;Hauptbahnhof;25;"""Willst du ficken?""";"""Do you want to fuck?""";"Gestern am Bahnhof, als ich dabei war mein Fahrrad abzuschließen, schon mit Regenbogenfahne auf dem Weg zur CSD wurde ich angesprochen. Ich sähe gut aus. Der Typ ca. 35 musterte mich von oben bis unten ""Willst du ficken?"" ""Bitte was"" sagte ich. Er wiederholte seine Frage und beteuerte er bezahlt auch gut. Wir würden uns ein Hotel nehmen. Nachdem ich mehrfach verneinte kam er immer näher und meinte er wolle mich auch gar nicht kennenlernen nur ficken. Ich bin 14.";"Yesterday at the train station, as I was locking up my bike, already carrying a rainbow flag on my way to CSD, I was approached. I would look good. The guy, about 35, looked me up and down ""Do you want to fuck?"" ""Please what"" I said. He repeated his question and said he also pays well. We would take a hotel. After I said no several times, he came closer and closer and said he didn't want to get to know me, just fuck me. I am 14 years old.";NAN;m;e;35;NAN;NAN;14;11;https://www.instagram.com/p/CIGC9P0ro-f/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/127969494_152605673300285_215510305784990355_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=yEUqkf7663YAX9h1KYK&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB3ixGePMV0OuxKDa-JHpk7xBLUj8JMICja0PLhQSHtWA&oe=65C28D76&_nc_sid=10d13b
173;53,083092;8,813528;Hauptbahnhof;25;"""Dein Gesicht sieht aus als würde ich drauf kommen.""";"""Your face looks like I'm about to cum on it.""";"Ich saß abends im Bahnhof auf einer Bank und mein Freund ging kurz weg, um Bahntickets zu kaufen. Dann kam ne Truppe betrunkener junger Männer vorbei und einer sagte zu mir ""Dein Gesicht sieht aus, als würde ich darauf kommen"" (wie er das meint ist sicherlich klar). Danach kamen sie noch zu mir und redeten mich an, bis mein Freund dann wiederkam. Ich war zu dem Zeitpunkt noch minderjährig.";"I was sitting on a bench at the train station in the evening and my friend went off to buy tickets. Then a group of drunken young men came by and one of them said to me ""Your face looks like I'm going to come on it"" (I'm sure it's clear what he meant). Then they came up to me and talked to me until my friend came back. I was still a minor at the time.";a;m;g;NAN;NAN;NAN;17;+;https://www.instagram.com/p/CIGC9P0ro-f/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/127969494_152605673300285_215510305784990355_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=yEUqkf7663YAX9h1KYK&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB3ixGePMV0OuxKDa-JHpk7xBLUj8JMICja0PLhQSHtWA&oe=65C28D76&_nc_sid=10d13b
174;53,072594;8,804225;Bremen Mitte / Leibnizplatz;200;Er folgte mir und redete auf mich ein. Fast bis nach Hause.;He followed me and talked to me. Almost all the way home.;"Nach dem Feiern morgens von der Stadt aus bin ich gelaufen weil keine Bahn fuhr. Mitten in der Stadt fängt auf einmal ein Mann an, mir zu folgen und englisch mit mir zu reden. Ich habe erstmal geantwortet. Ich war noch angetrunken, es war wohl nicht alles zu verstehen, egal, welche Sprache. Er ließ mich einfach nicht in Ruhe. Am Leibnizplatz war er noch immer da Und redete auf mich ein (ich weiß nicht mehr, was). Dort habe ich dann einen Mann mit Hund gesehen und bin auf ihn zu und hab gesagt ""ich kenne dich jetzt, der Mann da folgt mir und lässt mich nicht in Ruhe."" Er stimmte zu, begleitete mich ein Stück und schaute auch, dass der andere wirklich weg war. Ich weiß nicht, was passiert wäre wenn der andere mir bis nach Hause gefolgt wäre.";"After partying I walked home from the city in the morning because there was no train. In the middle of the city, a man suddenly started following me and talking to me in English. I answered him first. I was still drunk, so it was difficult to understand everything, regardless of the language. He just wouldn't leave me alone. He was still there at Leibnizplatz and kept talking to me (I can't remember what). I saw a man with a dog there and went up to him and said ""I know you now, that man is following me and won't leave me alone."" He agreed, accompanied me for a bit and also made sure that the other guy had really gone. I don't know what would have happened if the other man had followed me home.";mo;m;e;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CH_GSamLenE/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/126325778_389749685548940_6391074877931567263_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=dN1cjQeGJ5MAX9sfYvR&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBKQO_8AVjaBzKVogawcraqlmFNwdO9B-06bVo2ue-rKQ&oe=65C309B8&_nc_sid=10d13b
175;53,081858;8,813346;Hauptbahnhof;50;Er versuchte meinen Ausschnitt abzulecken.;He tried to lick my cleavage.;Letztens war ich am Hauptbahnhof und wartete vor meiner Bahn in einer Menschentraube, um zunächst die anderen Fahrgäste aussteigen zu lassen. Einer der aussteigenden Männer drückte sich an mich - in dem Wissen, dass ich der Situation nicht entfliehen konnte - und versuchte meinen Ausschnitt abzulecken. Ich war in dem Moment total perplex. Er lachte mich in einem richtig widerlich klingenden Ton aus und ging davon. Man hat gemerkt, dass er mich nur als Objekt gesehen hat und sich in der Situation sehr mächtig sowie überlegen gefühlt hat. Keine der anderen anwesenden Personen sagte etwas dazu.;The other day I was at the main station and waited in front of my tram in a crowd of people to let the other passengers off first. One of the men getting off pressed himself against me - knowing that I couldn't escape the situation - and tried to lick my cleavage. I was totally perplexed at that moment. He laughed at me in a really disgusting sounding tone and walked away. You could tell that he only saw me as an object and felt very powerful and superior in the situation. None of the other people present said anything about it.;NAN;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CHx3egkr8UY/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/125955288_2419866964988211_5724734515058367622_n.jpg?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=o2LSaDhegvsAX_9Pd6U&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDtjrEbrvOd28dGupUbLcZ7vFOMVnKNPuku34p5ZtKI4Q&oe=65C2F9DE&_nc_sid=10d13b
